Length of URL,Has IP address,Shortening Service,Having @ Symbol,Double Slash Redirecting,Prefix-Suffix,CTLD,HTTPS in Domain,Sensitive Words,Has Tilde,Has Port,PhishID,frequency_of_a_tags,frequency_of_alltags,presence_of_iframes,presence_of_popups,right_click_disabling,checking_sfh,request_url,url-of-anchor,links_in_meta_img,check_hidden_content,Current Domain Age,Matching Domain Name,Length of Domain,Google page index
1,1,1,1,1,1,1,-1,1,1,-1,2722266,1,1,1,1,1,-1,-1,1,-1,-1,1,-1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,2721353,1,1,1,1,1,-1,0,1,1,1,1,1,1,1
-1,1,1,1,1,1,0,-1,1,1,-1,2721288,-1,1,1,1,1,-1,-1,-1,-1,1,1,-1,1,1
1,1,1,1,1,1,-1,-1,1,1,-1,2720928,-1,1,1,1,1,-1,1,-1,1,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,2720833,-1,1,1,1,1,-1,-1,-1,-1,-1,0,-1,0,1
0,1,1,1,1,1,0,-1,1,1,-1,2720205,-1,0,1,1,1,-1,-1,-1,1,-1,1,-1,1,1
0,1,1,1,-1,-1,0,-1,1,1,-1,2720204,-1,0,1,1,1,-1,-1,-1,1,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,2719599,1,1,1,1,1,-1,-1,0,1,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,2719237,-1,1,1,1,1,-1,1,-1,0,1,1,1,1,1
1,1,1,1,1,1,-1,-1,1,1,-1,2717559,1,1,1,1,1,-1,1,0,1,-1,1,-1,0,1
-1,1,1,1,1,1,1,-1,1,1,-1,2716768,1,0,1,1,1,-1,1,1,1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,2716748,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1
-1,1,1,1,1,1,1,-1,-1,1,-1,2716732,-1,1,1,1,1,-1,1,0,-1,1,1,-1,1,1
0,1,1,1,1,1,0,-1,-1,1,-1,2716132,1,1,1,1,1,1,1,1,1,1,0,-1,0,1
-1,1,1,1,1,1,1,-1,1,1,-1,2716099,1,0,1,1,1,-1,1,1,1,1,1,-1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,2714944,1,0,1,1,1,-1,-1,1,-1,1,1,1,1,1
1,1,1,1,1,1,0,-1,-1,1,-1,2714256,1,1,1,1,1,-1,1,1,0,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,2714068,1,0,1,1,1,-1,-1,-1,1,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,2713844,-1,0,1,1,1,-1,-1,-1,1,-1,1,-1,1,1
0,1,1,1,1,-1,-1,-1,1,1,-1,2713802,-1,1,1,1,1,-1,1,-1,1,1,-1,-1,-1,1
-1,1,1,1,1,1,1,-1,1,1,-1,2713168,-1,0,1,1,1,-1,1,1,1,1,1,-1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,2713150,-1,0,1,1,1,-1,1,1,1,1,1,-1,1,1
-1,1,-1,1,-1,1,0,-1,-1,1,-1,2712893,-1,0,1,1,1,-1,-1,-1,1,-1,1,-1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,2712891,-1,0,1,1,1,-1,1,1,1,1,1,-1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,2712890,-1,0,1,1,1,-1,1,1,1,1,1,-1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,2712889,-1,0,1,1,1,-1,1,1,1,1,1,-1,1,1
0,1,1,1,1,1,1,-1,1,1,-1,2712802,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1,1,1,1,1,1,-1,1,1,-1,2712593,-1,1,1,1,1,-1,1,-1,0,1,-1,1,-1,1
-1,1,1,1,1,1,1,-1,1,1,-1,2712588,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,2712585,-1,0,1,1,1,-1,1,1,1,1,1,-1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,2712547,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,2712541,1,1,1,1,1,-1,1,1,1,1,1,1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,2712448,1,1,1,1,1,-1,1,1,1,1,1,1,1,1
-1,1,-1,1,1,1,1,-1,1,1,-1,2712443,-1,1,1,1,1,-1,1,0,0,1,1,-1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,2712433,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,2712364,1,1,1,1,1,-1,1,1,1,1,1,1,1,1
-1,1,1,1,1,1,0,-1,1,1,-1,2712354,1,1,1,1,1,-1,1,1,1,1,0,0,0,1
-1,1,1,1,1,1,1,-1,1,1,-1,2712344,1,1,1,1,1,-1,1,1,1,1,1,1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,2712321,1,1,1,1,1,-1,1,1,1,1,1,1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,2712273,1,1,1,1,1,-1,1,1,1,1,1,1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,2712271,1,1,1,1,1,-1,1,0,1,1,1,-1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,2712233,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,2712093,1,1,1,1,1,1,1,1,-1,1,1,1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,2712034,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,2712021,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1
-1,1,1,1,1,1,-1,-1,1,1,-1,2712019,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,2712012,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,1
-1,1,1,1,1,1,0,-1,1,1,-1,2711990,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,2711775,1,1,1,1,1,-1,1,1,1,1,1,1,1,1
-1,1,1,1,1,1,-1,-1,1,1,-1,2711741,1,1,1,1,1,-1,1,1,1,1,0,0,0,1
-1,1,1,1,1,1,1,-1,1,1,-1,2711739,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,2711693,-1,0,1,1,1,-1,1,1,1,1,0,0,0,1
1,1,1,1,1,1,1,-1,1,1,-1,2711683,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,2711081,1,1,1,1,1,1,1,1,1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,2710689,-1,1,1,1,1,-1,1,1,-1,1,-1,-1,-1,1
-1,1,1,1,1,1,1,-1,1,1,-1,2710411,-1,0,1,1,1,-1,1,1,1,1,1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,2707532,1,1,1,1,1,-1,1,1,-1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,2707286,-1,1,1,1,1,-1,1,0,-1,1,1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,2707115,1,1,1,1,1,1,1,1,1,1,1,-1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,2706726,1,0,1,1,1,-1,-1,1,-1,1,1,1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,2706304,-1,1,1,1,1,-1,-1,-1,-1,-1,1,-1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,2706143,-1,1,1,1,1,-1,1,-1,1,1,1,1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,2705243,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,2704975,1,0,1,1,1,-1,-1,0,1,-1,1,1,1,1
-1,1,1,-1,1,1,0,-1,1,1,-1,2704885,-1,1,1,1,1,-1,-1,-1,-1,-1,1,-1,1,1
-1,1,1,-1,1,1,0,-1,1,1,-1,2704884,-1,1,1,1,1,-1,-1,-1,-1,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,2704459,-1,0,1,1,1,-1,-1,-1,-1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,2704189,1,0,1,1,1,-1,1,-1,0,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,2703732,1,0,1,1,1,-1,1,1,1,-1,1,-1,1,1
-1,1,1,1,1,1,1,-1,1,-1,-1,2702831,1,1,1,1,1,1,1,1,1,1,1,-1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,2702679,-1,1,1,1,1,-1,1,-1,1,1,1,1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,2701190,-1,0,1,1,1,-1,-1,-1,0,1,1,-1,1,1
0,1,1,1,1,1,1,-1,1,1,-1,2701142,1,1,1,1,1,-1,0,1,0,-1,1,-1,1,1
0,1,-1,1,1,1,1,-1,1,1,-1,2700238,1,1,1,1,1,-1,1,1,1,1,1,1,1,1
0,1,1,1,1,1,1,-1,-1,1,-1,2700022,1,1,1,1,1,1,1,1,-1,1,1,1,1,1
1,1,1,1,1,1,-1,-1,1,1,-1,2700000,1,1,1,1,1,-1,1,0,1,1,0,-1,0,1
1,1,1,1,1,-1,-1,-1,1,1,-1,2699743,-1,1,1,1,1,-1,1,-1,1,1,0,-1,0,1
-1,1,1,1,1,1,1,-1,1,1,-1,2699098,-1,1,1,1,1,-1,1,-1,1,1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,2698482,1,1,1,1,1,-1,1,0,0,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,2698477,-1,0,1,1,1,-1,-1,-1,0,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,2698263,-1,0,1,1,1,-1,-1,-1,0,-1,1,-1,1,1
0,1,1,1,1,1,1,-1,1,1,-1,2697556,-1,1,1,1,1,-1,1,-1,0,1,1,1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,2697469,1,0,1,1,1,-1,-1,1,-1,1,1,1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,2697447,1,0,1,1,1,-1,-1,1,-1,1,1,1,1,1
1,-1,1,1,1,1,-1,-1,1,1,-1,2696779,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1
1,1,1,1,1,-1,1,-1,1,1,-1,2696117,1,1,1,1,1,-1,1,1,1,1,0,-1,0,1
0,1,1,1,1,1,-1,-1,1,1,-1,2695963,-1,1,1,1,1,-1,1,0,0,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,2695493,-1,1,1,1,1,-1,0,0,-1,1,1,1,1,1
-1,1,1,1,1,1,0,-1,1,1,-1,2695439,-1,1,1,1,1,-1,-1,0,0,-1,1,-1,1,1
-1,1,1,1,1,1,0,-1,1,1,-1,2693979,-1,1,1,1,1,-1,-1,-1,-1,1,1,-1,1,1
1,1,-1,1,1,1,1,-1,1,1,-1,2693688,1,0,1,1,1,-1,-1,-1,0,-1,0,0,0,1
1,1,-1,1,1,1,1,-1,1,1,-1,2693424,-1,0,1,1,1,-1,-1,-1,0,1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,2693386,-1,0,1,1,1,-1,-1,-1,-1,1,1,-1,1,1
0,1,-1,1,1,1,0,-1,1,1,-1,2693280,-1,1,1,1,1,-1,-1,-1,-1,1,1,-1,1,1
1,1,1,1,1,-1,1,-1,1,1,-1,2692733,-1,0,1,1,1,-1,0,-1,0,1,1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,2692674,1,1,1,1,1,-1,1,1,1,1,0,0,0,1
-1,1,1,1,1,1,1,-1,1,1,-1,2692592,-1,1,1,1,1,-1,1,-1,0,1,1,1,1,1
1,1,1,1,1,1,-1,-1,1,1,-1,2692551,-1,1,1,1,1,-1,1,-1,1,1,1,-1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,2692336,1,0,1,1,1,-1,-1,1,-1,1,1,1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,2692327,1,0,1,1,1,-1,-1,1,-1,1,1,1,1,1
-1,1,1,1,1,1,1,-1,1,-1,-1,2691853,1,1,1,1,1,1,1,1,1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,2691381,1,1,1,1,1,1,1,1,1,1,1,-1,1,1
1,1,1,1,1,-1,1,-1,1,1,-1,2691201,-1,0,1,1,1,-1,-1,-1,-1,1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,2690156,1,1,1,1,1,1,1,1,1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,2690033,1,1,1,1,1,-1,0,0,0,-1,1,1,1,1
0,1,1,1,1,1,1,-1,1,1,-1,2689351,1,1,1,1,1,1,1,1,-1,1,-1,-1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,2687804,1,1,1,1,1,-1,1,1,0,1,1,1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,2687737,-1,1,1,1,1,-1,-1,-1,-1,-1,1,-1,1,1
1,1,1,1,1,1,-1,-1,1,1,-1,2687590,-1,0,1,1,1,-1,-1,-1,1,1,0,-1,0,1
-1,1,1,-1,1,1,1,-1,1,1,-1,2687030,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1
0,1,1,1,1,1,0,-1,1,1,-1,2686553,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1
-1,1,1,1,1,1,1,-1,1,-1,-1,2686518,-1,0,1,1,1,-1,-1,-1,-1,1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,2685866,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,2685865,-1,1,1,1,1,-1,1,-1,1,1,1,1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,2685789,-1,0,1,1,1,-1,-1,-1,-1,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,2685382,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,2683118,-1,1,1,1,1,-1,-1,-1,-1,1,1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,2682734,-1,1,1,1,1,-1,1,-1,0,1,1,-1,1,1
1,1,1,1,1,-1,-1,-1,1,1,-1,2682539,1,0,1,1,1,-1,-1,-1,1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,2682258,1,0,1,1,1,-1,1,-1,1,-1,0,-1,0,1
1,1,1,1,1,1,1,-1,1,1,-1,2682256,-1,0,1,1,1,-1,-1,-1,-1,-1,0,-1,0,1
1,1,1,1,1,1,1,-1,1,1,-1,2682068,1,1,1,1,1,-1,1,1,1,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,2682035,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,2681901,-1,1,1,1,1,-1,1,1,-1,1,0,0,0,1
1,1,1,1,1,1,1,-1,1,1,-1,2681900,1,1,1,1,1,-1,1,1,1,1,0,0,0,1
-1,1,1,1,1,1,1,-1,1,1,-1,2681871,1,0,1,1,1,-1,-1,1,-1,1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,2681812,1,1,1,1,1,1,1,1,-1,1,1,-1,1,1
-1,1,1,1,1,1,0,-1,1,1,-1,2681740,1,1,1,1,1,-1,1,1,0,-1,1,-1,1,1
1,1,1,1,1,1,-1,-1,1,1,-1,2681531,-1,0,1,1,1,-1,-1,-1,-1,1,1,-1,0,1
1,1,1,1,1,1,1,-1,1,1,-1,2681250,-1,0,1,1,1,-1,0,0,-1,1,1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,2681193,1,1,1,1,1,-1,-1,0,0,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,2680066,1,1,1,1,1,1,1,1,1,1,1,-1,1,1
1,1,-1,1,1,1,1,-1,1,1,-1,2680045,1,1,1,1,1,-1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,2677901,1,1,1,-1,1,-1,1,1,0,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,2677743,1,1,1,-1,1,-1,1,1,0,1,1,-1,1,1
-1,1,1,1,1,-1,-1,-1,1,1,-1,2676132,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1
-1,1,1,1,1,1,0,-1,1,1,-1,2675222,1,1,1,1,1,-1,-1,0,0,1,1,-1,1,1
1,1,-1,1,1,1,1,-1,1,1,-1,2675221,1,1,1,1,1,-1,1,1,1,-1,0,-1,0,1
-1,1,1,1,1,1,1,-1,1,1,-1,2675001,1,0,1,1,1,-1,-1,1,-1,1,1,1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,2674884,1,0,1,1,1,-1,-1,1,-1,1,1,1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,2674883,1,0,1,1,1,-1,-1,1,-1,1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,2674678,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,-1,-1,1,1,-1,2674282,-1,1,1,1,1,-1,1,0,1,1,0,0,0,1
0,1,1,1,1,1,1,-1,1,1,-1,2673408,-1,1,1,1,1,-1,-1,-1,0,1,-1,-1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,2672994,1,1,1,1,1,-1,1,1,1,1,0,0,0,1
-1,1,1,1,1,1,1,-1,1,1,-1,2672873,1,1,1,1,1,-1,1,1,1,1,0,0,0,1
0,1,1,1,1,1,1,-1,1,1,-1,2672257,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1
1,1,1,1,1,-1,-1,-1,1,1,-1,2671889,-1,1,1,1,1,-1,1,-1,1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,2671829,-1,1,1,1,1,-1,1,0,-1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,2670459,1,0,1,1,1,-1,-1,0,1,1,1,1,1,1
1,1,-1,1,1,1,1,-1,1,1,-1,2670158,-1,0,1,1,1,-1,-1,-1,-1,1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,2669956,-1,1,1,1,1,-1,1,1,-1,1,0,-1,0,1
1,1,1,1,1,1,-1,-1,1,1,-1,2669652,1,1,1,1,1,-1,1,1,0,-1,1,-1,1,1
0,1,1,1,1,1,1,-1,1,1,-1,2669053,-1,0,1,1,1,-1,-1,-1,0,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,2669027,-1,0,1,1,1,-1,-1,-1,0,-1,1,1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,2669025,-1,0,1,1,1,-1,-1,-1,0,-1,1,1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,2669023,-1,0,1,1,1,-1,-1,-1,0,-1,1,1,1,1
0,1,1,1,1,1,1,-1,1,1,-1,2669022,-1,0,1,1,1,-1,-1,-1,0,-1,1,-1,1,1
0,1,1,1,1,1,1,-1,1,1,-1,2668950,-1,0,1,1,1,-1,-1,-1,0,-1,1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,2668200,-1,1,1,1,1,-1,1,-1,0,1,0,0,0,1
1,1,1,1,1,1,1,-1,1,1,-1,2667278,1,0,1,1,1,-1,1,-1,1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,2666114,1,0,1,1,1,-1,-1,-1,1,1,-1,-1,-1,1
1,1,1,1,1,1,1,-1,1,1,-1,2664387,-1,1,1,1,1,-1,1,0,1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,2664370,-1,0,1,1,1,-1,-1,-1,1,-1,1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,2663184,1,1,1,1,1,-1,1,1,-1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,2663084,-1,0,1,1,1,-1,-1,1,0,1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,2662607,1,1,1,1,1,-1,1,1,0,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,2661753,-1,0,1,1,1,-1,-1,-1,1,-1,1,-1,1,1
1,1,1,1,1,-1,-1,-1,1,1,-1,2661646,-1,0,1,1,1,-1,-1,-1,-1,-1,1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,2661419,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,2661239,1,0,1,1,1,-1,-1,1,-1,1,1,1,1,1
-1,1,-1,1,-1,1,1,-1,1,-1,-1,2661071,1,1,1,1,1,-1,-1,0,1,-1,1,1,1,1
0,1,1,1,1,1,-1,-1,1,1,-1,2660902,1,1,1,1,1,-1,1,1,1,1,0,-1,0,1
1,1,1,1,1,1,1,-1,1,1,-1,2660716,-1,0,1,1,1,-1,-1,-1,-1,1,1,-1,1,1
0,1,1,1,1,1,1,-1,1,1,-1,2660480,1,0,1,1,1,-1,-1,1,-1,-1,0,-1,0,1
1,1,1,1,1,1,1,-1,1,1,-1,2660159,-1,0,1,1,1,-1,-1,-1,1,-1,1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,2659012,1,1,1,1,1,-1,1,-1,1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,2658793,-1,0,1,1,1,-1,-1,-1,-1,1,1,-1,1,1
1,1,1,1,1,-1,1,-1,1,1,-1,2658578,1,1,1,1,1,-1,1,1,0,1,1,-1,1,1
1,1,1,1,1,-1,1,-1,1,1,-1,2658574,1,1,1,1,1,-1,1,1,0,1,1,-1,1,1
1,1,-1,1,1,-1,1,-1,1,1,-1,2658573,1,1,1,1,1,-1,1,1,0,1,-1,1,-1,1
1,1,1,1,1,1,0,-1,1,1,-1,2658326,-1,0,1,1,1,-1,-1,-1,-1,-1,1,-1,1,1
0,1,1,1,1,1,0,-1,1,1,-1,2658325,-1,0,1,1,1,-1,-1,-1,-1,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,2658148,1,1,1,1,1,1,1,1,1,1,-1,1,-1,1
1,1,1,1,1,-1,1,-1,1,1,-1,2657487,1,1,1,1,1,1,1,1,1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,2657316,-1,1,1,1,1,-1,1,-1,1,1,1,1,1,1
-1,1,1,1,1,1,-1,-1,-1,1,-1,2656952,1,1,1,1,1,-1,1,0,1,1,0,-1,0,1
1,1,-1,1,1,1,1,-1,1,1,-1,2656723,-1,1,1,1,1,-1,-1,-1,-1,1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,2656370,-1,1,1,1,1,-1,1,1,0,1,1,1,1,1
1,1,1,1,1,-1,1,-1,1,1,-1,2655538,-1,1,1,1,1,-1,-1,-1,-1,1,0,0,0,1
1,1,-1,1,1,1,0,-1,1,1,-1,2654485,-1,1,1,1,1,-1,-1,-1,0,1,1,-1,1,1
-1,1,1,1,1,-1,1,-1,1,1,-1,2653821,1,1,1,1,1,1,1,1,0,1,1,-1,1,1
-1,1,1,-1,1,1,0,-1,1,1,-1,2652715,-1,1,1,1,1,-1,-1,-1,-1,-1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,2651031,-1,0,1,1,1,-1,-1,-1,-1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,2650589,-1,1,1,1,1,-1,0,-1,1,1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,2650497,-1,1,1,1,1,-1,1,0,0,1,-1,-1,-1,1
-1,1,1,1,1,1,0,-1,1,1,-1,2650437,-1,1,1,1,1,-1,1,-1,0,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,2650435,1,1,1,1,1,-1,1,-1,1,1,1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,2650357,1,1,1,1,1,-1,-1,-1,1,1,1,-1,1,1
1,1,1,1,1,1,0,-1,-1,1,-1,2650356,1,1,1,1,1,-1,-1,-1,1,1,1,-1,1,1
-1,1,1,1,-1,1,0,-1,1,1,-1,2650088,-1,0,1,1,1,-1,-1,-1,-1,1,1,-1,1,1
0,1,1,1,1,1,1,-1,1,1,-1,2633078,1,0,1,1,1,-1,-1,0,1,-1,1,1,1,1
-1,1,1,1,1,1,1,-1,1,1,1,2631685,1,1,1,1,1,-1,1,1,0,1,0,0,0,1
1,1,1,1,1,1,1,-1,1,1,-1,2631473,-1,0,1,1,1,-1,-1,-1,1,1,1,-1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,2631392,-1,1,1,1,1,-1,-1,-1,1,-1,1,-1,1,1
-1,1,1,1,1,1,-1,-1,1,1,-1,2627807,1,1,1,1,1,1,1,1,1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,2627653,-1,0,1,1,1,-1,-1,-1,1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,2627166,1,1,1,1,1,-1,0,1,1,-1,1,-1,1,1
1,1,1,1,1,1,-1,-1,1,1,-1,2626774,-1,0,1,1,1,-1,0,1,1,-1,0,-1,0,1
1,1,1,1,1,-1,1,-1,1,1,-1,2626744,1,0,1,1,1,-1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,2626607,1,0,1,1,1,-1,-1,-1,1,-1,1,1,1,1
0,1,1,1,1,1,1,-1,1,1,-1,2626606,1,0,1,1,1,-1,-1,-1,1,-1,1,1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,2626600,-1,0,1,1,1,-1,-1,-1,1,-1,1,-1,1,1
-1,1,-1,1,1,1,1,-1,-1,1,-1,2626345,1,1,1,1,1,-1,1,1,0,1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,2626148,-1,1,1,1,1,-1,-1,-1,-1,1,1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,2626013,-1,1,1,1,1,-1,1,-1,1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,2625796,-1,0,1,1,1,-1,-1,1,1,1,0,0,0,1
1,1,1,1,1,1,1,-1,1,1,-1,2624289,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1
-1,1,1,1,1,1,0,-1,1,1,-1,2624288,1,1,1,1,1,1,1,1,1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,2624287,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1
-1,1,1,1,1,1,0,-1,1,1,-1,2624286,1,1,1,1,1,1,1,1,1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,2624283,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,2623700,1,0,1,1,1,-1,1,1,0,-1,1,1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,2623331,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,2623236,-1,1,1,1,1,-1,-1,-1,0,1,1,-1,1,1
1,1,1,1,1,1,0,-1,1,1,-1,2622559,-1,1,1,1,1,-1,1,-1,-1,-1,1,-1,1,1
-1,1,1,1,1,1,0,-1,1,1,-1,2622411,-1,0,1,1,1,-1,-1,-1,0,-1,1,-1,1,1
-1,1,1,1,1,1,1,-1,1,1,-1,2622248,1,0,1,1,1,-1,-1,1,1,1,1,-1,1,1
1,1,1,1,1,1,1,-1,1,1,-1,2621876,1,0,1,1,1,-1,-1,-1,1,-1,1,-1,1,1
